25 216 220 167 563.994 71.0646 "D1 220..216km smer Praha -- provoz 1 pruhem"
26 216 220 74 238.568 74.4442 "D1 220..216km smer Praha -- provoz 1 pruhem"
15 213 216 0 0 0 "D1 216..213km smer Praha -- provoz 1 pruhem"
16 213 216 617 1491.43 74.4656 "D1 216..213km smer Praha -- provoz 1 pruhem"
17 213 216 895 2182.49 73.8149 "D1 216..213km smer Praha -- provoz 1 pruhem"
18 213 216 903 2208.62 73.5935 "D1 216..213km smer Praha -- provoz 1 pruhem"
19 213 216 739 1830.13 72.6832 "D1 216..213km smer Praha -- provoz 1 pruhem"
20 213 216 546 1338.04 73.4507 "D1 216..213km smer Praha -- provoz 1 pruhem"
21 213 216 321 762.979 75.7294 "D1 216..213km smer Praha -- provoz 1 pruhem"
22 213 216 185 440.903 75.5268 "D1 216..213km smer Praha -- provoz 1 pruhem"
23 213 216 225 550.784 73.5316 "D1 216..213km smer Praha -- provoz 1 pruhem"
24 213 216 366 867.508 75.9417 "D1 216..213km smer Praha -- provoz 1 pruhem"
25 213 216 237 580.003 73.5514 "D1 216..213km smer Praha -- provoz 1 pruhem"
26 213 216 152 359.444 76.1175 "D1 216..213km smer Praha -- provoz 1 pruhem"
15 210 213 0 0 0 "D1 213..210km smer Praha"
16 210 213 593 1009.24 105.762 "D1 213..210km smer Praha"
17 210 213 889 1511.15 105.893 "D1 213..210km smer Praha"
18 210 213 906 1527.09 106.791 "D1 213..210km smer Praha"
19 210 213 749 1274.11 105.815 "D1 213..210km smer Praha"
20 210 213 548 945.627 104.312 "D1 213..210km smer Praha"
21 210 213 330 559.419 106.182 "D1 213..210km smer Praha"
22 210 213 188 314.426 107.625 "D1 213..210km smer Praha"
23 210 213 220 372.519 106.303 "D1 213..210km smer Praha"
24 210 213 362 612.44 106.394 "D1 213..210km smer Praha"
25 210 213 244 424.036 103.576 "D1 213..210km smer Praha"
26 210 213 151 253.775 107.103 "D1 213..210km smer Praha"
15 203 210 0 0 0 "D1 210..203km smer Praha"
16 203 210 552 1965.81 117.936 "D1 210..203km smer Praha"
17 203 210 869 3120.27 116.971 "D1 210..203km smer Praha"
18 203 210 920 3325.65 116.188 "D1 210..203km smer Praha"
19 203 210 750 2686.36 117.259 "D1 210..203km smer Praha"
20 203 210 564 2026.26 116.905 "D1 210..203km smer Praha"
21 203 210 30 110.861 113.656 "D1 210..203km smer Praha"
22 203 210 0 0 0 "D1 210..203km smer Praha"
23 203 210 177 634.23 117.213 "D1 210..203km smer Praha"
24 203 210 484 1763.96 115.241 "D1 210..203km smer Praha"
25 203 210 314 1133.62 116.335 "D1 210..203km smer Praha"
26 203 210 533 93989.3 2.38176 "D1 210..203km smer Praha"
15 201 203 1167 1104.62 126.776 "D1 203..201km smer Praha"
16 201 203 1861 1766.34 126.431 "D1 203..201km smer Praha"
17 201 203 2164 2051.24 126.596 "D1 203..201km smer Praha"
18 201 203 1922 1819.74 126.743 "D1 203..201km smer Praha"
19 201 203 1442 1366.85 126.598 "D1 203..201km smer Praha"
20 201 203 1084 1033.68 125.841 "D1 203..201km smer Praha"
21 201 203 273 258.722 126.622 "D1 203..201km smer Praha"
22 201 203 388 367.112 126.828 "D1 203..201km smer Praha"
23 201 203 472 445.038 127.27 "D1 203..201km smer Praha"
24 201 203 543 512.93 127.035 "D1 203..201km smer Praha"
25 201 203 342 316.541 129.652 "D1 203..201km smer Praha"
